ticker,pb_ratio,surge_ratio,volatility,ma_slope,rsi,vol_spike,label
1459.T,1.4442706231175908,1.4587859057692205,0.003444730408678408,0.0017596782302575899,57.14285702857143,0.029429725494235254,0
1459.T,2.733434234261502,1.3874249522456739,0.0036401995328866755,0.001004772670178266,49.9999999125,0.21770994337871896,0
1459.T,2.7334342342615017,0.0,0.003640199532886676,0.0005021340697940858,49.9999999125,1.8724294472503664,0
1459.T,2.283062618919707,-1.1474154914732588,0.004492390129075013,-0.0015424164524342877,37.499999934375,0.08099488944931409,0
1459.T,1.2539782715650696,0.0,0.004089547634505765,-0.0015424164524342877,49.9999999125,0.02423549142305929,0
1459.T,1.2072673404683847,0.0,0.004247778225261933,-0.0002574665293497708,49.999999929999994,2.2659297211144165,0
1459.T,1.207267340468385,-1.2072673404745717,0.004247778225261932,-0.0005149330586996879,49.999999929999994,0.0805090105200629,0
1459.T,1.207267340468385,0.0,0.004247778225261932,-0.0007723995880494587,49.999999929999994,0.0021738332780644,0
1459.T,1.2539782715650696,0.0,0.004089547634505765,-0.0007723995880494587,55.555555469135804,0.2878603877119556,0
1459.T,2.4136243738410106,-2.41362437385338,0.0042493802904431935,-0.0007725985063056044,44.444444375308635,0.04526648248181627,0
1459.T,1.1602455842952601,1.1722688546048536,0.004419929743622464,-0.0005151983513625921,44.444444375308635,0.07734221059954186,0
1459.T,2.245127286676006,0.0,0.0045682968943891655,-0.0005153311002293605,44.444444375308635,0.5876485796834636,0
1459.T,2.245127286676006,-1.1283500538764555,0.0045682968943891655,-0.0007729966503438943,44.444444375308635,0.5251506998603593,0
1459.T,2.245127286676006,-2.2451272866875116,0.0045682968943891655,-0.0007731958762847036,37.499999934375,0.20887342708332068,0
1459.T,1.1224643630664248,-1.122464363072177,0.004568700953413691,-0.0005154639175230869,57.14285702857143,0.7571875396117584,0
1459.T,1.1743577212713239,-1.174357721277373,0.004389325252013659,-0.0005157297576043248,42.85714277142856,1.079678637250143,0
1459.T,1.3717798584226404,-1.3717798584299128,0.0038570357238524922,0.0002647603918440382,24.9999999125,2.0766965572524257e-05,1
1459.T,1.4503143742757367,-1.4503143742834255,0.003648177205238804,0.0005295207836879259,33.33333317777779,0.09416966747634752,1
1459.T,1.4418805448609708,2.9297785539349905,0.0036310918203267036,0.0010596026490009485,62.499999890625,0.24252647044963233,1
1459.T,1.4418805448609713,2.9297785539349914,0.0036310918203267028,0.001324503311251261,57.14285702857143,0.6206720593361191,1
1459.T,1.4418805448609708,2.9297785539349905,0.0036310918203267036,0.0013241525423658678,57.14285702857143,0.05644038451012987,1
